Index,Time,(odometrySubsystem).z[0],(odometrySubsystem).z[1],(odometrySubsystem).z[2],(odometrySubsystem).z[3],(odometrySubsystem).z[4],(odometrySubsystem).z[5],(odometrySubsystem).z[6],(odometrySubsystem).z[7],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],(odometrySubsystem).chassisYaw,(odometrySubsystem).yawOffset,(odometrySubsystem).yawOffsetInitialized
17,0.169983,0,0,0,0,-0.0257493183,0.0969675556,0.00135128724,2.97195816,-0.0912286863,-0.0417499803,9.73361588,0.00105248217,0.0015696669,-0.000779241615,2.9726553,-0.000254631042,1
18,0.179981,0,0,0,0,0.021659581,0.132585481,0.00348181627,2.97195816,-0.134339035,-0.00103464653,9.77193642,-1.27822468e-05,0.0015696669,0.00348181627,2.9726553,-0.000254631042,1
19,0.189978,0,0,0,0,-0.000586589624,0.172847167,0.00454708049,2.97186232,-0.170264333,-0.0297748819,9.84378719,-1.27822468e-05,-0.00162612647,0.00454708049,2.9726553,-0.000254631042,1
20,0.199974,0,0,0,0,0.0418375395,0.150996938,0.00348181627,2.97186232,-0.15589422,0.0157304909,9.80546665,0.00105248217,-0.000560861954,0.00348181627,2.9726553,-0.000254631042,1
21,0.210000,0,0,0,0,0.00743037695,0.120443285,0.00241655181,2.97195816,-0.119968921,-0.0130097447,9.79109669,-1.27822468e-05,0.000504402502,0.00241655181,2.9726553,-0.000254631042,1
22,0.219976,0,0,0,0,-0.0433561169,0.121852316,0.00348181627,2.97195816,-0.112783857,-0.0633051544,9.80546665,-0.00107804674,0.0015696669,0.00348181627,2.9726553,-0.000254631042,1
23,0.229999,0,0,0,0,0.00237010606,0.133459494,0.00454708049,2.97195816,-0.131944016,-0.0201948043,9.82941628,0.00105248217,-0.000560861954,0.00454708049,2.9726553,-0.000254631042,1
24,0.239978,0,0,0,0,-0.0230457019,0.169406384,0.00135128724,2.97186232,-0.163079277,-0.0513300598,9.81504631,-1.27822468e-05,-0.000560861954,0.00135128724,2.9726553,-0.000254631042,1
25,0.249999,0,0,0,0,0.004261069,0.116126321,0.000286022841,2.97195816,-0.115178876,-0.0154047646,9.7791214,0.0031830112,-0.000560861954,0.000286022841,2.9726553,-0.000254631042,1
26,0.259974,0,0,0,0,-0.0134110749,0.126442909,0.00135128724,2.97195816,-0.12236394,-0.0345649198,9.74080086,-1.27822468e-05,0.0015696669,0.00135128724,2.9726553,-0.000254631042,1
27,0.270002,0,0,0,0,-0.0179363135,0.17095615,0.000286022841,2.97195816,-0.165474296,-0.0465400182,9.81025696,-0.00107804674,0.00263493136,0.000286022841,2.9726553,-0.000254631042,1
