Index, Time     , (odometrySubsystem).z[0], (odometrySubsystem).z[1], (odometrySubsystem).z[2], (odometrySubsystem).z[3], (odometrySubsystem).z[4], (odometrySubsystem).z[5], (odometrySubsystem).z[6], (odometrySubsystem).z[7]
  739,  7.390002, -2.41898012             , -2.57300544             , -2.87108421             , -2.98688054             , -7.09419727             , 23.0896168              ,            12.9216576   , -2.78635836
  740,  7.399982, -2.31204844             , -2.54973531             , -2.89324594             , -2.91374636             , -7.31217813             , 22.3922977              ,            12.8321753   , -2.65740204
  741,  7.410009, -2.37798023             , -2.6644237              , -2.83950353             , -3.0134747              , -9.33453274             , 18.8960152              ,            12.6734514   , -2.52529049
  742,  7.419978, -2.40402055             , -2.69101834             , -2.76193666             , -2.88493538             , -19.5711346             , 15.1330242              ,            12.6745167   , -2.39413357
  743,  7.430000, -2.35969663             , -2.70653176             , -2.7281394              , -2.89989495             , -15.6503315             , 24.9429741              ,            12.5594683   , -2.27103567
  744,  7.439982, -2.38739896             , -2.75639582             , -2.72370744             , -2.89657021             , -17.6733799             , 16.0631657              ,            12.4135265   , -2.150805
  745,  7.450010, -2.58131623             , -2.74476099             , -2.62841058             , -2.63339686             , -19.077795              , 8.25811386              ,            12.402874    , -2.02933168
  746,  7.459979, -2.53477621             , -2.73534203             , -2.66553187             , -3.02289367             , -19.847723              , 15.5503645              ,            12.26439     , -1.90843773
  747,  7.470000, -2.50319552             , -2.81069303             , -2.67384267             , -2.60070825             , -20.9732304             , 6.44639921              ,            12.1706467   , -1.78495598
  748,  7.479981, -2.89158392             , -2.81069303             , -2.67051816             , -2.86388183             , -21.8001995             , 6.95709229              ,            12.0971432   , -1.66540003
  749,  7.490000, -2.91762424             , -3.0217855              , -3.06223154             , -2.87662458             , -21.6182976             , 1.55347407              ,            12.0896864   , -1.54891109
  750,  7.499980, -3.06333923             , -2.94975948             , -2.85501671             , -2.86498952             , -24.0583439             , 0.959097743             ,            12.0598593   , -1.43587637
  751,  7.510002, -2.98909664             , -3.10766315             , -3.10267711             , -2.98355627             , -26.428936              , 6.38980722              ,            12.2068653   , -1.31651592
  752,  7.519982, -3.18079805             , -3.22678399             , -3.13093352             , -3.15032506             , -20.2856445             , 2.05170393              ,            12.4689207   , -1.19360495
  753,  7.530010, -3.08771753             , -3.1663928              , -3.26058078             , -3.22678399             , -19.8456287             , -1.67271829             ,            12.7522812   , -1.06733656
  754,  7.539980, -3.26889157             , -3.20351362             , -3.16916275             , -3.1397984              , -24.2361317             , -6.85752583             ,            12.9951611   , -0.93330431
  755,  7.550005, -3.17913556             , -3.15641999             , -3.20517588             , -3.13093352             , -26.4946918             , -9.19695854             ,            13.2529554   , -0.800997257
  756,  7.559986, -3.12705517             , -3.18855476             , -3.20129752             , -3.09824467             , -23.7741318             , -13.3985996             ,            13.5469685   , -0.662364483
  757,  7.570004, -3.19354081             , -3.23620272             , -3.08328509             , -3.22789216             , -21.5351143             , -16.2266941             ,            13.6705389   , -0.524214745
  758,  7.579985, -3.19686556             , -3.18855476             , -3.23177028             , -3.11819053             , -15.701582              , -21.6748867             ,            13.8463078   , -0.380686283
  759,  7.590004, -3.19908166             , -3.18966269             , -3.15531158             , -3.12483883             , -15.3438187             , -25.8834362             ,            14.0412512   , -0.23342371
  760,  7.599985, -3.24562192             , -3.21404076             , -3.16085196             , -3.16805434             , -12.3030109             , -29.73246               ,            14.1083622   , -0.0918197632
  761,  7.610009, -3.26168919             , -3.23287868             , -3.22013545             , -3.18301415             , -8.83360291             , -28.5928154             ,            14.2638912   , 0.0512216091
